!File created with processIceEx v1-11-02-2016 at 02/08/17 21:18:17 
!hour	 oC  	  oC  	 kg/h  	 kW    	  kWh 	 - 	 oC 	 kW/K 	 W/m2K 	 kWh 	 kWh 	 [kg,i/kg,w] 	 [kWh]	 oC	 oC	 oC	 oC	 oC 	 [kg,i/kg,w] 	 [kW/K] 	 [kg] 	 [kg] [W/m2] 	 [W/m2] 	[W/m2] 	[W/m2] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC] 	 [oC]
!(1)Time	 (2)Tin 	 (3)TOut 	 (4)mFlow 	 (5)Power 	 (6)Energy 	 (7)tStoreAv 	 (8)eff 	 (9)lmd 	 (10)Ua 	 (11)U (12)eHxPerCycleNeg 	 (13)eHxPerCyclePos 	 (14)ratioIce 	 (15)eIcing 	 (16)Tz1	 (17)Tz2	 (18)Tz3	 (19)Tz4	 (20)Tz5	  (21)tAmb 	 (22) ratioIceCalc 	 (23) radioIce 	 (24) massIce (25) HF1 	 (26) HF2 	(27) HF3 	 (28) TS1 	 (29) TS2 	(30) TS3 	 (31) TwaterTS1 	 (32) TwaterTS2 	(33) TwaterTS3 (34) ThxTS1 	 (35) ThxTS2 	(36) ThxTS3
46.666667	-8.589619	-7.870100	2039.071039	-1.452358	-168.710462	0.000000	0.083766	8.224615	0.176587	7.137765	-168.710462	0.000000	79.885615	-168.696328	-8.224276	-8.362671	-8.298214	-8.064885	0.918662	22.000000	68.993760	70.368013	1596.395110	-14.195370	12.798310	1013.142000	-8.478736	-8.502749	-8.385480	-2.045908	-8.309816	-3.393440	-8.517667	-8.229859	-7.942052
47.777778	-8.739611	-8.070100	2109.100157	-1.397586	-170.293697	0.000000	0.076606	8.400409	0.166371	6.724845	-170.293697	0.000000	80.660775	-170.279562	-8.424276	-8.550809	-8.488214	-8.254885	0.758541	22.000000	69.320944	71.050549	1611.879375	-14.187250	13.610070	566.484000	-8.653118	-8.672749	-8.565480	-2.215890	-8.499481	-3.567904	-8.672660	-8.404856	-8.137051
48.888889	-8.882363	-8.220100	2106.695944	-1.380679	-171.832883	0.000000	0.074559	8.546956	0.161540	6.529586	-171.832883	0.000000	81.325198	-171.818749	-8.589322	-8.700809	-8.648214	-8.414885	0.698541	22.000000	69.624324	71.635580	1625.151601	-10.173400	13.777610	259.106300	-8.813118	-8.832749	-8.725480	-2.308890	-8.657681	-3.675904	-8.816137	-8.551232	-8.286326
50.000000	-9.016072	-8.380100	2106.904797	-1.325806	-173.344136	0.000000	0.070538	8.694210	0.152493	6.163880	-173.344136	0.000000	81.768147	-173.330001	-8.739322	-8.860808	-8.798214	-8.564885	0.591104	22.000000	69.912608	72.025600	1633.999752	-7.920952	10.081690	197.199800	-8.949243	-8.962749	-8.855480	-2.430373	-8.809481	-3.803771	-8.952475	-8.698086	-8.443697
51.111111	-9.124503	-8.500100	2114.404867	-1.306174	-174.799221	0.000000	0.068431	8.808613	0.148284	5.993737	-174.799221	0.000000	82.543308	-174.785087	-8.859322	-8.980809	-8.918214	-8.694885	0.471104	22.000000	70.170541	72.708136	1649.484017	-12.892390	11.646340	253.182900	-9.049243	-9.072857	-8.965480	-2.553673	-8.929481	-3.928571	-9.062063	-8.812302	-8.562540
52.222222	-9.256161	-8.650100	2106.966843	-1.263168	-176.233604	0.000000	0.065476	8.949711	0.141141	5.705010	-176.233604	0.000000	83.207731	-176.219470	-8.979322	-9.110808	-9.047309	-8.828267	0.315114	22.000000	70.417286	73.293167	1662.756244	-10.286260	10.836940	137.634300	-9.189243	-9.202857	-9.105480	-2.702202	-9.058739	-4.073709	-9.195555	-8.953131	-8.710706
53.333333	-9.380180	-8.783948	2102.031399	-1.239612	-177.641318	0.000000	0.063563	9.078801	0.136539	5.519016	-177.641318	0.000000	83.650680	-177.627183	-9.119322	-9.240808	-9.177309	-8.958267	0.145114	22.000000	70.649619	73.683188	1671.604395	-9.788112	10.424060	71.269700	-9.313828	-9.332857	-9.225480	-2.859002	-9.188739	-4.224509	-9.320557	-9.082064	-8.843571
54.444444	-9.496540	-8.903948	2117.069804	-1.240713	-179.016449	0.000000	0.062401	9.197062	0.134903	5.452887	-179.016449	0.000000	84.219216	-179.002315	-9.239322	-9.360808	-9.297309	-9.078267	-0.004886	22.000000	70.864345	74.183789	1682.961218	-8.357446	10.510130	59.966590	-9.423828	-9.442857	-9.345480	-2.999102	-9.308739	-4.360109	-9.437281	-9.200244	-8.963207
55.555556	-9.626540	-9.043948	2104.677525	-1.212473	-180.373465	0.000000	0.060519	9.332213	0.129923	5.251601	-180.373465	0.000000	84.883639	-180.359331	-9.349322	-9.476642	-9.407309	-9.208267	-0.134886	22.000000	71.069282	74.768819	1696.233445	-9.557809	10.566040	52.734190	-9.543828	-9.562857	-9.478533	-3.129102	-9.419789	-4.490109	-9.568281	-9.335244	-9.102207
56.666667	-9.616024	-9.113948	2139.705896	-1.062265	-181.644074	0.000000	0.052212	9.362742	0.113457	4.585999	-181.644074	0.000000	85.548062	-181.629940	-9.439322	-9.566642	-9.517309	-9.308267	-0.304886	22.000000	71.227525	75.353850	1709.505671	-4.253124	5.201292	47.345690	-9.573828	-9.592857	-9.518533	-3.276002	-9.526189	-4.626509	-9.565816	-9.364986	-9.164156
57.777778	-9.603684	-9.113948	2084.576204	-1.009466	-182.804762	0.000000	0.050995	9.356680	0.107887	4.360880	-182.804762	0.000000	86.323223	-182.790628	-9.439322	-9.566642	-9.517309	-9.308267	-0.531970	22.000000	71.326368	76.036386	1724.989936	-0.326817	3.580875	45.053680	-9.573828	-9.592857	-9.508533	-3.428148	-9.526189	-4.744593	-9.554710	-9.358816	-9.162922
58.888889	-9.587574	-9.133948	2104.504880	-0.943972	-183.923795	0.000000	0.047314	9.358929	0.100863	4.076965	-183.923795	0.000000	86.766172	-183.909660	-9.439322	-9.566642	-9.517309	-9.308267	-0.751970	22.000000	71.402701	76.426407	1733.838087	-1.110281	2.265261	41.657390	-9.554980	-9.592857	-9.508533	-3.575548	-9.526189	-4.858993	-9.542211	-9.360761	-9.179311
60.000000	-9.615294	-9.153948	2112.208456	-0.963528	-185.011247	0.000000	0.047980	9.382731	0.102692	4.150871	-185.011247	0.000000	87.430595	-184.997113	-9.449322	-9.556642	-9.517309	-9.308267	-0.951970	22.000000	71.461968	77.011437	1747.110314	-4.445396	5.895635	41.328290	-9.574980	-9.594966	-9.508533	-3.709548	-9.524389	-4.962993	-9.569159	-9.384621	-9.200083
